positive_01556	31920 38480 38480 49040
positive_01557	47440 53040 53040 62800
positive_01558	19760 26160 26160 37360
positive_01559	12720 19280 19280 30000
positive_01560	13360 19440 19440 29360
positive_01561	11120 17040 17040 27440
positive_01562	17040 22960 22960 33200
positive_01563	19600 25040 25040 35920
positive_01564	49600 55680 55680 67040
positive_01565	27200 33120 33120 44320
positive_01566	44480 50720 50720 58560
positive_01567	44080 50640 50640 61680
positive_01568	33200 39760 39760 49680
positive_01569	33040 39440 39440 50160
positive_01570	13840 22480 22960 34320
positive_01571	10960 19440 19440 30000
positive_01572	15280 23600 24080 34160
positive_01573	25520 33040 33040 43600
positive_01574	37600 46080 46560 55840
positive_01575	56560 64880 64880 74640
positive_01576	53200 60560 60560 69360
positive_01577	16400 23760 23760 31440
positive_01578	5200 11600 11600 17840
positive_01579	17680 22160 22160 33840
positive_01580	10640 18160 18160 26800
positive_01581	9040 15920 15920 23280
positive_01582	8880 18960 18960 29360
positive_01583	7120 16560 19280 31280
positive_01584	39120 48080 48720 58960
positive_01585	29920 38080 38720 47040
positive_01586	44480 55040 55520 64800
positive_01587	39680 49920 50560 59520
positive_01588	60960 70400 71040 78080
positive_01589	21520 30000 30800 40400
positive_01590	60720 71920 72400 79280
positive_01591	6480 15280 15920 25520
positive_01592	8720 17360 17360 25360
positive_01593	6320 12880 14320 22480
positive_01594	24560 32720 32720 42800
positive_01595	51360 58400 58400 68320
positive_01596	26320 32240 32240 40720
positive_01597	57360 64880 64880 73200
positive_01598	42880 50080 50080 56160
positive_01599	18240 25280 25280 32640
positive_01600	55120 61040 61040 68240
positive_01601	10480 16400 16400 25840
positive_01602	9680 17200 17200 25200
positive_01603	15600 23280 23280 33040
positive_01604	26320 30960 30960 38000
positive_01605	44240 50000 50000 57200
positive_01606	14320 20880 20880 29200
positive_01607	20240 27120 27120 36080
positive_01608	10800 18160 18160 26640
positive_01609	12080 19120 19600 27280
positive_01610	14800 22000 23440 31280
positive_01611	14320 22000 22000 29840
positive_01612	11440 18000 18000 26480
positive_01613	14160 22160 22800 30320
positive_01614	30240 35680 35680 42720
positive_01615	29360 34960 34960 44080
positive_01616	56560 62960 62960 70800
positive_01617	30800 36880 36880 46320
positive_01618	52480 57760 57760 65760
positive_01619	22960 29040 29040 36080
positive_01620	11760 17040 17040 25360
positive_01621	8080 14160 14160 17520
positive_01622	8720 14960 14960 22640
positive_01623	6160 12240 12240 20080
positive_01624	43920 48720 48720 56560
positive_01625	42400 47840 47840 56320
positive_01626	39040 44000 44000 52960
positive_01627	49200 54640 54640 63760
positive_01628	41280 46560 46560 55360
positive_01629	37920 44160 44160 53280
positive_01630	12720 17520 17520 26320
positive_01631	10960 17520 17520 26160
positive_01632	6480 12240 12240 20720
positive_01633	13680 18800 18800 27120
positive_01634	17440 24640 25280 35520
positive_01635	64240 71600 72560 82960
positive_01636	32400 40240 40720 50800
positive_01637	41280 49120 49920 60960
positive_01638	45120 53600 54560 65120
positive_01639	72400 79760 80240 90800
positive_01640	33280 40800 48160 57120
positive_01641	7280 16080 18160 28720
positive_01642	7120 14960 15440 26480
positive_01643	10320 17520 18000 28240
positive_01644	56640 63520 63520 72480
positive_01645	17520 24080 24080 33040
positive_01646	38000 43440 43440 52400
positive_01647	47520 53600 53600 62720
positive_01648	22720 28000 28000 35360
positive_01649	12560 18160 18160 26640
positive_01650	10000 15440 15440 23440
positive_01651	10640 15760 15760 24720
positive_01652	15120 20560 20560 30800
positive_01653	9680 15440 15440 23600
positive_01654	20960 27200 27200 37120
positive_01655	57520 62320 62320 70480
positive_01656	67280 73200 73200 82000
positive_01657	17680 23600 23600 32240
positive_01658	12880 18480 18480 28080
positive_01659	11920 18000 18000 27120
positive_01660	11440 18320 18320 26800
positive_01661	11600 17680 17680 26800
positive_01662	11120 18160 18160 27760
positive_01663	13360 20080 20080 33840
positive_01664	80000 87200 87200 97600
positive_01665	51360 59360 59360 70400
positive_01666	46160 52080 52080 60880
positive_01667	64880 71280 71280 81040
positive_01668	16800 23200 23200 30560
positive_01669	1840 7120 7120 14000
positive_01670	7920 13840 13840 22800
positive_01671	6640 13520 13520 22000
positive_01672	5040 11280 11280 20400
positive_01673	7600 13680 13680 22000
positive_01674	57520 62960 62960 70640
positive_01675	39120 44880 44880 51600
positive_01676	9680 15440 15440 23600
positive_01677	9040 14640 14640 22640
positive_01678	9040 15120 15120 22160
positive_01679	7120 12880 12880 20400
positive_01680	11280 18000 18000 26320
positive_01681	12720 18320 18320 25840
positive_01682	12560 19120 19120 26480
positive_01683	20560 26640 26640 34320
positive_01684	39520 44000 44000 50880
positive_01685	33440 38880 38880 46080
positive_01686	39760 45680 45680 52080
positive_01687	40800 45600 45600 53120
positive_01688	24800 30240 30240 36800
positive_01689	18800 23600 23600 30160
positive_01690	43360 47520 47520 51680
positive_01691	8240 12720 12720 20080
positive_01692	11120 15760 15760 23280
positive_01693	6000 10480 10480 18000
positive_01694	63440 68560 69520 78160
positive_01695	24080 29680 30160 39760
positive_01696	71760 78640 79280 94640
positive_01697	31440 35280 35280 41200
positive_01698	4240 8560 8560 16240
positive_01699	7920 11920 11920 19120
positive_01700	5360 9360 9360 16720
positive_01701	5840 11120 11120 19440
positive_01702	5040 9360 9360 17840
positive_01703	12240 14960 16880 24720
positive_01704	28800 34560 34560 42400
positive_01705	36320 42240 42240 49600
positive_01706	44560 50640 50640 56400
positive_01707	14560 19680 19680 23040
positive_01708	10320 15920 15920 23280
positive_01709	12720 18320 18320 26320
positive_01710	10160 15920 15920 24080
positive_01711	11760 17040 17040 25200
positive_01712	12400 17840 17840 25200
positive_01713	11760 16880 16880 24880
positive_01714	33520 38480 38480 46480
positive_01715	57440 62880 62880 70880
positive_01716	38320 44880 44880 52560
positive_01717	42240 47360 47360 55200
positive_01718	61760 66560 66560 73280
positive_01719	10640 15760 15760 25680
positive_01720	9520 14160 14160 20240
positive_01721	12560 17040 17040 24880
positive_01722	11120 16080 16080 24240
positive_01723	9680 18000 23280 32880
positive_01724	34080 41280 44480 52480
positive_01725	56880 63760 63760 72240
positive_01726	54000 58800 58800 64240
positive_01727	49680 54960 54960 62640
positive_01728	24240 31920 31920 39920
positive_01729	58160 63760 63760 70960
positive_01730	4880 12560 12560 23600
positive_01731	240 5680 5680 15760
positive_01732	5200 12080 12080 22320
positive_01733	240 4240 4240 15760
positive_01734	75520 82560 85440 93440
positive_01735	36160 43040 44160 51520
positive_01736	22960 29200 29200 36880
positive_01737	39280 45040 45040 52720
positive_01738	45840 52880 52880 60080
positive_01739	52240 65840 68240 75440
positive_01740	7120 14640 16400 23760
positive_01741	19120 24720 24720 32240
positive_01742	11920 17200 17200 25200
positive_01743	15920 22160 22160 28240
positive_01744	23120 29040 29040 38160
positive_01745	50880 55360 55360 63200
positive_01746	59280 65360 65360 74800
positive_01747	44240 49520 49520 56560
positive_01748	41360 46640 46640 54160
positive_01749	37600 42880 42880 50880
positive_01750	13520 19440 19440 26000
positive_01751	10160 15280 15280 23440
positive_01752	13840 19760 19760 27280
positive_01753	13680 18800 18800 26640
positive_01754	56000 62560 71840 78720
positive_01755	37520 41520 41520 47440
positive_01756	39360 44000 44000 49760
positive_01757	8240 12720 12720 18480
positive_01758	9040 13200 13200 18000
positive_01759	2480 7760 7760 14800
positive_01760	9840 14320 14320 19440
positive_01761	6160 10000 10000 14800
positive_01762	5200 9520 9520 14960
positive_01763	5200 9680 9680 17680
positive_01764	43200 48480 48480 55840
positive_01765	32720 38000 38000 44720
positive_01766	50880 56160 56160 63840
positive_01767	20560 27280 27280 35600
positive_01768	15440 20880 20880 28240
positive_01769	16240 21840 21840 29360
positive_01770	16400 22160 22160 29520
positive_01771	9360 16240 16240 24400
positive_01772	7600 13040 13040 20400
positive_01773	12080 17360 17360 23600
positive_01774	66640 71600 71600 78320
positive_01775	17120 22080 22080 28960
positive_01776	47520 52960 52960 60160
positive_01777	37760 42880 42880 50080
positive_01778	15760 22160 22160 30160
positive_01779	14320 20400 20400 27760
positive_01780	15280 23760 26160 34480
positive_01781	10160 17200 17680 25200
positive_01782	15280 22000 22000 29840
positive_01783	12720 19280 19280 26480
positive_01784	21840 26480 26480 32880
positive_01785	47680 52160 52160 59360
positive_01786	14640 19120 19120 26640
positive_01787	13040 17200 17200 24560
positive_01788	23120 27280 27280 34960
positive_01789	14640 18480 18480 25520
positive_01790	14160 18000 18000 25040
positive_01791	19440 24080 24080 31440
positive_01792	19120 23760 23760 30640
positive_01793	12400 16720 16720 23760
positive_01794	44320 49600 49600 56480
positive_01795	26000 30800 30800 37360
positive_01796	60240 64240 64240 69520
positive_01797	42320 46480 46480 51920
positive_01798	66720 71360 71360 76320
positive_01799	33040 37840 37840 45200
positive_01800	9040 13840 13840 20400
positive_01801	8560 13680 13680 20080
positive_01802	14160 18000 18000 24560
positive_01803	11280 15760 15760 21840
positive_01804	26160 31920 31920 43280
positive_01805	32800 38400 38400 48160
positive_01806	20480 26240 26240 34560
positive_01807	12240 16400 16400 24240
positive_01808	23680 28160 28160 35200
positive_01809	62160 67440 67440 74000
positive_01810	51760 57520 57520 66160
positive_01811	45840 51600 51600 58000
positive_01812	40240 45360 45360 51120
positive_01813	46320 51440 51440 58800
positive_01814	56560 62640 62640 70320
positive_01815	62160 68400 68400 76560
positive_01816	20000 26080 26080 33760
positive_01817	49520 55760 55760 63920
positive_01818	6160 14480 14480 21040
positive_01819	10320 16400 16400 22800
positive_01820	11440 17200 17200 24560
positive_01821	3440 9840 9840 18160
positive_01822	4400 10800 10800 17200
positive_01823	2320 9360 9360 16560
positive_01824	70880 77440 77440 84480
positive_01825	68400 74320 74320 82320
positive_01826	49120 56640 56640 63840
positive_01827	49360 56080 56080 65040
positive_01828	103440 111920 111920 118800
positive_01829	37600 42720 42720 49600
positive_01830	11280 16400 16400 22960
positive_01831	20720 26640 26640 34960
positive_01832	6320 14320 14320 22800
positive_01833	12400 19280 19280 27920
positive_01834	77360 84400 84880 94000
positive_01835	21680 28240 28240 37680
positive_01836	33760 40480 40960 50560
positive_01837	42240 48160 48640 55200
positive_01838	52720 58160 58160 66960
positive_01839	46080 52480 52960 62240
positive_01840	21040 25840 25840 34800
positive_01841	9680 13840 13840 21520
positive_01842	13200 17040 17040 24880
positive_01843	10640 14160 14160 21680
positive_01844	36240 43120 43120 51120
positive_01845	41120 46880 46880 52800
positive_01846	46000 52560 52560 59120
positive_01847	41680 46800 46800 52720
positive_01848	38240 43840 43840 51360
positive_01849	880 5040 5040 10800
positive_01850	12080 16880 16880 22480
positive_01851	11120 15440 15440 21520
positive_01852	17040 22160 22160 28560
positive_01853	6960 11760 11760 19440
positive_01854	39680 46240 46240 53760
positive_01855	48400 54800 54800 62160
positive_01856	20720 27120 27120 34320
positive_01857	34560 41280 41280 48480
positive_01858	10960 18320 18320 26320
positive_01859	11280 18480 18480 25360
positive_01860	13680 19280 19280 26160
positive_01861	10480 18160 18160 24880
positive_01862	10160 17520 17520 24560
positive_01863	11760 18800 18800 25840
positive_01864	86560 93440 93440 101120
positive_01865	36960 42720 42720 50080
positive_01866	15280 20400 20400 25040
positive_01867	44960 49920 49920 55360
positive_01868	23520 28800 28800 35520
positive_01869	30240 35200 35200 40160
positive_01870	5040 11920 11920 20400
positive_01871	12560 19440 19440 27440
positive_01872	6320 12880 12880 20720
positive_01873	9360 14800 14800 22320
positive_01874	71840 82880 82880 92320
positive_01875	63520 71200 71200 81760
positive_01876	49920 60160 60160 72960
positive_01877	61680 69360 69360 79920
positive_01878	8080 22800 22800 34960
positive_01879	9200 18320 18320 29040
positive_01880	4560 10320 10320 18480
positive_01881	4720 16880 16880 31440
positive_01882	21840 28720 28720 38000
positive_01883	6800 12400 12400 22000
positive_01884	37680 43920 43920 53520
positive_01885	37120 41280 41280 48960
positive_01886	24400 29520 29520 36560
positive_01887	50800 55440 55440 63600
positive_01888	28640 32320 32320 39200
positive_01889	14320 20240 20240 28880
positive_01890	13040 18320 18320 26320
positive_01891	13360 19440 19440 27440
positive_01892	14640 20560 20560 29040
positive_01893	11120 16080 16080 24240
positive_01894	41120 47520 47520 58240
positive_01895	46240 51680 51680 60320
positive_01896	43360 50400 50400 61920
positive_01897	54480 62000 62000 72080
positive_01898	16240 25200 25200 32720
positive_01899	7760 13840 13840 23280
positive_01900	9040 15760 15760 24560
positive_01901	10160 17200 17200 26960
positive_01902	10640 17520 17520 26800
positive_01903	7600 13680 13680 22480
positive_01904	22640 29200 29200 37840
positive_01905	23360 30080 30080 39040
positive_01906	38960 45520 45520 52720
positive_01907	34320 40880 40880 49840
positive_01908	64720 71120 71120 79280
positive_01909	13360 19600 19600 26800
positive_01910	15760 21680 21680 29680
positive_01911	14480 20880 20880 28240
positive_01912	13520 20080 20080 27920
positive_01913	11920 18160 18160 26480
positive_01914	23280 28560 28560 36080
positive_01915	29680 34160 34160 40560
positive_01916	46880 51520 51520 59680
positive_01917	13520 19120 19120 27920
positive_01918	10000 15120 15120 24400
positive_01919	22960 28240 28240 36720
positive_01920	10000 16080 16080 24720
positive_01921	14640 19920 19920 28720
positive_01922	13840 19760 19760 28080
positive_01923	13200 18800 18800 28400
positive_01924	69440 74560 74560 81120
positive_01925	33120 38080 38080 44000
positive_01926	29440 34240 34240 40800
positive_01927	53120 57600 57600 64320
positive_01928	71040 76480 76480 80800
positive_01929	13520 18480 18480 24720
positive_01930	15280 20560 20560 27760
positive_01931	16880 22000 22000 29040
positive_01932	14160 19120 19120 26640
positive_01933	10160 15280 15280 22480
positive_01934	71520 82720 83200 94400
positive_01935	46640 54800 56400 66800
positive_01936	52720 61040 61680 72400
positive_01937	64800 73120 74240 84800
positive_01938	65200 73200 74480 84720
positive_01939	9200 18480 19120 30320
positive_01940	10800 18320 18800 28240
positive_01941	9360 17680 18160 28400
positive_01942	8080 15280 15280 25680
positive_01943	9680 17520 19760 29680
positive_01944	24480 31040 31040 40800
positive_01945	51040 57440 57440 65920
positive_01946	47680 55680 55680 67040
positive_01947	37920 43680 43680 53440
positive_01948	46640 52880 52880 62000
positive_01949	14960 22160 22160 31440
positive_01950	10800 17200 17200 26160
positive_01951	15760 23120 23120 32240
positive_01952	11600 18000 18000 26320
positive_01953	18480 26640 26640 34960
positive_01954	45600 54560 54560 67520
positive_01955	23200 28960 28960 38720
positive_01956	16480 22880 22880 31360
positive_01957	32720 38160 38160 46800
positive_01958	23680 27840 27840 35200
positive_01959	63360 69600 69600 78240
positive_01960	14800 19760 19760 28240
positive_01961	12080 17360 17360 25680
positive_01962	19440 24880 24880 33520
positive_01963	20240 25680 25680 32720
positive_01964	47440 55760 55760 62000
positive_01965	30960 35760 35760 41840
positive_01966	34080 38240 38240 45280
positive_01967	43360 51200 56480 62880
positive_01968	44720 49520 49520 56560
positive_01969	29200 33200 33200 40560
positive_01970	23920 29360 29360 37680
positive_01971	21360 25680 25680 33840
positive_01972	10640 14640 14640 22800
positive_01973	19280 23920 23920 32080
positive_01974	54880 60480 60480 68000
positive_01975	36960 42720 42720 50880
positive_01976	42960 47600 47600 55280
positive_01977	13600 18880 18880 26400
positive_01978	40480 46400 46400 53760
positive_01979	47680 52480 52480 59840
positive_01980	14800 20400 20400 28560
positive_01981	8720 13680 13680 21680
positive_01982	12560 17680 17680 26160
positive_01983	8720 13840 13840 21520
positive_01984	45760 51360 51360 60480
positive_01985	35440 41520 41520 52400
positive_01986	46960 52720 52720 59760
positive_01987	15280 21520 21520 29360
positive_01988	6480 13040 13040 21200
positive_01989	7760 13360 13360 22320
positive_01990	2960 8240 8240 17840
positive_01991	8560 14640 14640 22960
positive_01992	4880 11120 11120 19600
positive_01993	7760 14960 14960 25040
positive_01994	48800 53920 53920 63040
positive_01995	44320 48480 48480 55040
positive_01996	42560 47360 47360 56320
positive_01997	34080 37920 37920 44640
positive_01998	25520 30480 30480 37360
positive_01999	56480 61280 61280 67200
positive_02000	20880 28560 34160 46640
positive_02001	12080 16880 16880 27440
positive_02002	15120 19440 19440 28720
positive_02003	17680 22000 22000 32560
positive_02004	17040 20560 20560 27760
positive_02005	43200 48000 48000 54240
positive_02006	20720 25520 25520 32400
positive_02007	38000 41520 41520 47440
positive_02008	31600 36080 36080 42960
positive_02009	71040 75040 75040 80480
positive_02010	10000 12720 12720 18960
positive_02011	5520 8880 8880 15760
positive_02012	7600 10640 10640 16560
positive_02013	1360 3280 3280 9200
positive_02014	25520 32560 32560 42480
positive_02015	71200 77760 77760 87680
positive_02016	27280 34800 34800 44560
positive_02017	41280 48480 48480 59520
positive_02018	51200 59200 59200 69760
positive_02019	65840 73520 73520 84720
positive_02020	8560 16080 16080 26160
positive_02021	9520 16720 16720 27760
positive_02022	9520 17360 17360 28720
positive_02023	6160 13680 13680 23760
positive_02024	54800 60880 60880 67600
positive_02025	46000 51600 51600 60080
positive_02026	54560 61600 61600 69600
positive_02027	56240 62800 62800 70640
positive_02028	37760 43840 43840 52160
positive_02029	26080 33440 33440 41920
positive_02030	16400 24720 26800 36080
positive_02031	16400 29840 34960 45520
positive_02032	17360 25040 26640 34800
positive_02033	18640 30480 31920 42800
positive_02034	23840 32480 32480 42240
positive_02035	66800 75760 75760 86640
positive_02036	31440 41200 41680 51920
positive_02037	64240 73040 73040 82000
positive_02038	9200 17200 17200 26160
positive_02039	13840 22640 22640 32080
positive_02040	12560 20880 20880 31280
positive_02041	6960 15440 15440 26000
positive_02042	4240 16720 16720 30320
positive_02043	12880 20720 20720 29040
positive_02044	59760 64880 64880 74960
positive_02045	29840 36240 36240 48560
positive_02046	45680 50800 50800 59280
positive_02047	56160 61600 61600 69920
positive_02048	13680 18160 18160 26000
positive_02049	15600 20560 20560 29360
positive_02050	21200 26480 26480 34480
positive_02051	20560 24720 24720 32560
positive_02052	16080 21200 21200 29840
positive_02053	14960 19120 19120 27600
positive_02054	70560 78560 78560 89760
positive_02055	23440 32400 32400 44240
positive_02056	48960 58720 58720 72320
positive_02057	32960 43360 43360 55520
positive_02058	81520 92560 92560 103440
positive_02059	57120 63200 63200 71520
positive_02060	53680 59120 59120 66960
positive_02061	49120 55840 55840 66240
positive_02062	43360 49280 49280 57440
positive_02063	34160 40400 40400 48080
positive_02064	42640 48400 48400 55600
positive_02065	18880 25120 25120 32480
positive_02066	5680 12080 12080 21520
positive_02067	6000 12720 12720 19760
positive_02068	5680 12560 12560 20240
positive_02069	44560 52080 52080 60560
positive_02070	31520 39520 39520 48960
positive_02071	24560 31920 31920 40880
positive_02072	48640 55040 55040 63360
positive_02073	47920 54800 54800 64080
positive_02074	14480 21840 21840 30480
positive_02075	5680 13200 13200 22960
positive_02076	10480 17200 17200 26480
positive_02077	12560 19280 19280 28240
positive_02078	12560 18960 18960 29360
positive_02079	65920 72000 72000 81760
positive_02080	22640 30000 30000 36880
positive_02081	52000 57760 57760 72160
positive_02082	45440 50400 50400 59040
positive_02083	67840 74880 74880 81760
positive_02084	26320 33520 33520 46960
positive_02085	20240 26320 26320 36080
positive_02086	17360 24080 24080 33040
positive_02087	17840 24400 24400 35280
positive_02088	13200 19280 19280 27760
positive_02089	56480 62720 62720 72000
positive_02090	28240 35120 35120 44720
positive_02091	53520 59280 59280 69040
positive_02092	48400 54000 54000 62480
positive_02093	15120 21200 21200 30960
positive_02094	10800 16080 16080 26160
positive_02095	12880 18000 18000 28560
positive_02096	12080 17520 17520 27280
positive_02097	13520 20080 20080 31600
positive_02098	16560 22960 22960 32720
positive_02099	79280 86000 86000 95280
positive_02100	38240 45920 45920 55200
positive_02101	34320 40400 40400 49680
positive_02102	67920 74160 74160 83600
positive_02103	55200 62080 62080 71520
positive_02104	61280 67840 67840 76160
positive_02105	59680 67520 67520 76640
positive_02106	11760 18000 18000 27120
positive_02107	11600 17840 17840 27120
positive_02108	15920 21840 21840 31120
positive_02109	60080 67440 68400 78480
positive_02110	43120 51760 51760 62480
positive_02111	49440 56800 56800 66080
positive_02112	78240 88000 88960 99520
positive_02113	11760 18000 18000 25840
positive_02114	11920 17520 17520 25520
positive_02115	13680 21840 21840 31440
positive_02116	10960 17040 17040 24400
positive_02117	11120 16880 16880 25360
positive_02118	8560 15120 15120 22160
positive_02119	74000 82320 82320 94960
positive_02120	47920 56880 56880 68560
positive_02121	44720 53360 53360 66640
positive_02122	55040 63840 63840 77280
positive_02123	62400 72320 72320 85600
positive_02124	57280 67040 68320 79680
positive_02125	63200 72800 72800 83680
positive_02126	16400 25360 25360 37840
positive_02127	12560 22160 22160 33680
positive_02128	15120 23280 23280 34800
positive_02129	52480 58560 58560 66400
positive_02130	28160 34080 34080 41280
positive_02131	36480 43200 43200 51840
positive_02132	44720 51440 51440 58480
positive_02133	10480 18640 18640 26800
positive_02134	5200 11280 11280 18320
positive_02135	9840 16720 16720 24560
positive_02136	3920 10480 10480 18320
positive_02137	5840 12560 12560 18320
positive_02138	720 7920 7920 14800
positive_02139	66960 74000 74000 81360
positive_02140	35520 44160 44160 53760
positive_02141	69680 78480 78960 88880
positive_02142	63200 70880 70880 80160
positive_02143	69440 78080 78080 86080
positive_02144	19280 28080 28080 37680
positive_02145	9840 18960 20080 29680
positive_02146	11120 18640 19280 29200
positive_02147	9520 18640 18640 28400
positive_02148	13680 22480 22480 33200
positive_02149	34960 43440 45680 56880
positive_02150	56480 64480 69120 81120
positive_02151	41440 48960 52000 62400
positive_02152	44160 51680 54560 64800
positive_02153	48960 56000 57600 66240
positive_02154	30960 38960 38960 46800
positive_02155	720 7920 7920 16880
positive_02156	3600 11280 11280 20560
positive_02157	1360 8880 8880 18320
positive_02158	8560 16560 16560 27120
positive_02159	71760 80080 87920 97680
positive_02160	62720 72640 76480 86560
positive_02161	31040 40480 42240 52160
positive_02162	12080 23760 24720 34960
positive_02163	5520 15760 16400 26800
positive_02164	6960 18480 21200 31600
positive_02165	4880 14640 15120 26000
positive_02166	8080 18960 24880 35440
positive_02167	10960 21840 25520 36400
positive_02168	6160 20400 21360 31440
positive_02169	10480 15760 15760 21520
positive_02170	9840 14640 14640 21520
positive_02171	14000 19280 19280 26800
positive_02172	12880 17840 17840 24080
positive_02173	12080 17360 17360 25200
positive_02174	13680 18480 18480 24400
positive_02175	13520 18640 18640 26800
positive_02176	9040 14640 14640 20880
positive_02177	12560 18320 18320 25520
positive_02178	13360 18320 18320 26800
positive_02179	29040 34000 34000 41200
positive_02180	21680 26800 26800 32560
positive_02181	51600 55760 55760 57840
positive_02182	44560 48400 48400 56240
positive_02183	34080 38080 38080 44320
positive_02184	35760 40720 40720 46320
positive_02185	33040 37360 37360 43760
positive_02186	15840 21280 21280 25600
positive_02187	33360 37840 37840 43280
positive_02188	31440 36080 36080 43600
positive_02189	12240 16560 16560 24400
positive_02190	9680 15280 15280 21360
positive_02191	10480 14480 14480 20560
positive_02192	33680 39120 39120 47280
positive_02193	41520 46960 46960 54640
positive_02194	46400 51520 51520 59360
positive_02195	28800 34560 34560 43040
positive_02196	9840 15600 15600 24400
positive_02197	13040 19120 19120 27280
positive_02198	14320 19600 19600 27760
positive_02199	11440 16560 16560 24880
positive_02200	12400 17680 17680 25840
positive_02201	9520 14960 14960 23120
